file,subject,window_index,end_seconds,endpoint_start_seconds,endpoint_active_fraction,label
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5682,2845.0,2844.5,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5683,2845.5,2845.0,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5684,2846.0,2845.5,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5685,2846.5,2846.0,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5686,2847.0,2846.5,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5687,2847.5,2847.0,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5688,2848.0,2847.5,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5689,2848.5,2848.0,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5690,2849.0,2848.5,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5691,2849.5,2849.0,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5692,2850.0,2849.5,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5693,2850.5,2850.0,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5694,2851.0,2850.5,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5695,2851.5,2851.0,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5696,2852.0,2851.5,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5697,2852.5,2852.0,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5698,2853.0,2852.5,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5699,2853.5,2853.0,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5700,2854.0,2853.5,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5701,2854.5,2854.0,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5702,2855.0,2854.5,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5703,2855.5,2855.0,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5704,2856.0,2855.5,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5705,2856.5,2856.0,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5706,2857.0,2856.5,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5707,2857.5,2857.0,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5708,2858.0,2857.5,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5709,2858.5,2858.0,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5710,2859.0,2858.5,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5711,2859.5,2859.0,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5712,2860.0,2859.5,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5713,2860.5,2860.0,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5714,2861.0,2860.5,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5715,2861.5,2861.0,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5716,2862.0,2861.5,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5717,2862.5,2862.0,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5718,2863.0,2862.5,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5719,2863.5,2863.0,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5720,2864.0,2863.5,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5721,2864.5,2864.0,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5722,2865.0,2864.5,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5723,2865.5,2865.0,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5724,2866.0,2865.5,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5725,2866.5,2866.0,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5726,2867.0,2866.5,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5727,2867.5,2867.0,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5728,2868.0,2867.5,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5729,2868.5,2868.0,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5730,2869.0,2868.5,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5731,2869.5,2869.0,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5732,2870.0,2869.5,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5733,2870.5,2870.0,0.25,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5734,2871.0,2870.5,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5735,2871.5,2871.0,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5736,2872.0,2871.5,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5737,2872.5,2872.0,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5738,2873.0,2872.5,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5739,2873.5,2873.0,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5740,2874.0,2873.5,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5741,2874.5,2874.0,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5742,2875.0,2874.5,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5743,2875.5,2875.0,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5744,2876.0,2875.5,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5745,2876.5,2876.0,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5746,2877.0,2876.5,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5747,2877.5,2877.0,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5748,2878.0,2877.5,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5749,2878.5,2878.0,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5750,2879.0,2878.5,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5751,2879.5,2879.0,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5752,2880.0,2879.5,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5753,2880.5,2880.0,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5754,2881.0,2880.5,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5755,2881.5,2881.0,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5756,2882.0,2881.5,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5757,2882.5,2882.0,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5758,2883.0,2882.5,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5759,2883.5,2883.0,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5760,2884.0,2883.5,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5761,2884.5,2884.0,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5762,2885.0,2884.5,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5763,2885.5,2885.0,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5764,2886.0,2885.5,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5765,2886.5,2886.0,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5766,2887.0,2886.5,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5767,2887.5,2887.0,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5768,2888.0,2887.5,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5769,2888.5,2888.0,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5770,2889.0,2888.5,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5771,2889.5,2889.0,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5772,2890.0,2889.5,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5773,2890.5,2890.0,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5774,2891.0,2890.5,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5775,2891.5,2891.0,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5776,2892.0,2891.5,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5777,2892.5,2892.0,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5778,2893.0,2892.5,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5779,2893.5,2893.0,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5780,2894.0,2893.5,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5781,2894.5,2894.0,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5782,2895.0,2894.5,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5783,2895.5,2895.0,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5784,2896.0,2895.5,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5785,2896.5,2896.0,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5786,2897.0,2896.5,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5787,2897.5,2897.0,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5788,2898.0,2897.5,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5789,2898.5,2898.0,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5790,2899.0,2898.5,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5791,2899.5,2899.0,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5792,2900.0,2899.5,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5793,2900.5,2900.0,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5794,2901.0,2900.5,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5795,2901.5,2901.0,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5796,2902.0,2901.5,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5797,2902.5,2902.0,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5798,2903.0,2902.5,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5799,2903.5,2903.0,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5800,2904.0,2903.5,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5801,2904.5,2904.0,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5802,2905.0,2904.5,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5803,2905.5,2905.0,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5804,2906.0,2905.5,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5805,2906.5,2906.0,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5806,2907.0,2906.5,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5807,2907.5,2907.0,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5808,2908.0,2907.5,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5809,2908.5,2908.0,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5810,2909.0,2908.5,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5811,2909.5,2909.0,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5812,2910.0,2909.5,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5813,2910.5,2910.0,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5814,2911.0,2910.5,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5815,2911.5,2911.0,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5816,2912.0,2911.5,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5817,2912.5,2912.0,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5818,2913.0,2912.5,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5819,2913.5,2913.0,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5820,2914.0,2913.5,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5821,2914.5,2914.0,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5822,2915.0,2914.5,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5823,2915.5,2915.0,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5824,2916.0,2915.5,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5825,2916.5,2916.0,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5826,2917.0,2916.5,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5827,2917.5,2917.0,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5828,2918.0,2917.5,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5829,2918.5,2918.0,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5830,2919.0,2918.5,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5831,2919.5,2919.0,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5832,2920.0,2919.5,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5833,2920.5,2920.0,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5834,2921.0,2920.5,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5835,2921.5,2921.0,1.0,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5836,2922.0,2921.5,0.5,db_biceps_curl
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5837,2922.5,2922.0,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5838,2923.0,2922.5,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5839,2923.5,2923.0,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5840,2924.0,2923.5,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5841,2924.5,2924.0,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5842,2925.0,2924.5,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5843,2925.5,2925.0,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5844,2926.0,2925.5,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5845,2926.5,2926.0,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5846,2927.0,2926.5,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5847,2927.5,2927.0,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5848,2928.0,2927.5,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5849,2928.5,2928.0,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5850,2929.0,2928.5,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5851,2929.5,2929.0,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5852,2930.0,2929.5,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5853,2930.5,2930.0,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5854,2931.0,2930.5,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5855,2931.5,2931.0,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5856,2932.0,2931.5,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5857,2932.5,2932.0,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5858,2933.0,2932.5,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5859,2933.5,2933.0,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5860,2934.0,2933.5,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5861,2934.5,2934.0,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5862,2935.0,2934.5,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5863,2935.5,2935.0,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5864,2936.0,2935.5,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5865,2936.5,2936.0,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5866,2937.0,2936.5,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5867,2937.5,2937.0,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5868,2938.0,2937.5,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5869,2938.5,2938.0,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5870,2939.0,2938.5,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5871,2939.5,2939.0,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5872,2940.0,2939.5,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5873,2940.5,2940.0,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5874,2941.0,2940.5,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5875,2941.5,2941.0,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5876,2942.0,2941.5,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5877,2942.5,2942.0,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5878,2943.0,2942.5,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5879,2943.5,2943.0,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5880,2944.0,2943.5,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5881,2944.5,2944.0,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5882,2945.0,2944.5,0.0,Other
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,5883,2945.5,2945.0,0.0,Other
