file,subject,pred_start,pred_end,matched_exercise,matched_iou,source
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,241058,241250,db_squat,0.7773,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,241250,241477,db_squat,0.7625,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,241477,241678,db_squat,0.6423,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,241678,241916,db_squat,0.6992,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,249827,249984,db_squat,0.3684,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,249984,250117,db_squat,0.4719,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,250117,250223,db_squat,0.4398,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,250223,250340,db_squat,0.4494,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,250340,250469,db_squat,0.5397,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,250469,250578,db_squat,0.4262,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,250578,250693,db_squat,0.5044,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,250693,250810,db_squat,0.4557,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,250810,250933,db_squat,0.494,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,250933,251063,db_squat,0.4466,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,251063,251183,db_squat,0.4819,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,251183,251309,db_squat,0.4479,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,251309,251429,db_squat,0.4959,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,251429,251539,db_squat,0.4545,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,251539,251648,db_squat,0.444,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,251648,251763,db_squat,0.4812,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,251763,251850,db_squat,0.2846,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,251850,251928,db_squat,0.3406,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,251928,252013,db_squat,0.3476,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,252013,252090,db_squat,0.3277,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,252090,252164,db_squat,0.3149,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,252164,252261,db_squat,0.3175,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,252261,252379,db_squat,0.437,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,252379,252501,db_squat,0.4519,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,252501,252635,db_squat,0.358,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,252635,252760,db_squat,0.3846,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,260689,260819,db_squat,0.2857,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,260819,260919,db_squat,0.4926,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,260919,261021,db_squat,0.2607,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,261021,261129,db_squat,0.4303,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,261244,261333,db_squat,0.3991,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,261333,261455,db_squat,0.3477,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,261455,261579,db_squat,0.5232,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,261579,261676,db_squat,0.315,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,261676,261769,db_squat,0.3633,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,261769,261883,db_squat,0.4453,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,261883,262001,db_squat,0.3221,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,262001,262125,db_squat,0.5277,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,262125,262239,db_squat,0.3309,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,262239,262346,db_squat,0.4385,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,262454,262527,db_squat,0.3093,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,262527,262639,db_squat,0.4204,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,262639,262747,db_squat,0.4737,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,262747,262863,db_squat,0.4764,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,262863,263036,db_squat,0.7555,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,263036,263167,db_squat,0.3019,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,263167,263340,db_squat,0.5296,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,263340,263558,db_squat,0.7198,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,270331,270536,db_squat,0.521,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,270536,270621,db_squat,0.3462,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,270621,270693,db_squat,0.2988,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,270693,270777,db_squat,0.3485,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,270777,270883,db_squat,0.3045,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,270883,270975,db_squat,0.337,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,270975,271107,db_squat,0.4835,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,271107,271301,db_squat,0.6464,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,271301,271449,db_squat,0.2772,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,271449,271540,db_squat,0.4213,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,271615,271697,db_squat,0.3026,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,271697,271813,db_squat,0.428,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,271915,272045,db_squat,0.5138,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,272045,272194,db_squat,0.2838,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,272194,272276,db_squat,0.355,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,272276,272363,db_squat,0.2569,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,272363,272531,db_squat,0.6857,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,272531,272672,db_squat,0.2896,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,272672,272792,db_squat,0.4959,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,272792,273023,db_squat,0.7558,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,273023,273255,db_squat,0.7371,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,278607,278755,db_squat,0.3024,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,278755,278852,db_squat,0.4199,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,278852,278968,db_squat,0.2545,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,278968,279079,db_squat,0.4847,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,279195,279299,db_squat,0.4581,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,279409,279536,db_squat,0.5595,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,279536,279660,db_squat,0.2883,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,279660,279769,db_squat,0.476,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,279879,279999,db_squat,0.4762,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,280115,280227,db_squat,0.5091,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,280321,280421,db_squat,0.4444,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,280421,280531,db_squat,0.3454,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,280531,280639,db_squat,0.5806,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,280757,280871,db_squat,0.4893,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,280982,281093,db_squat,0.4723,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,281093,281197,db_squat,0.2509,pca_extrema
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,281197,281342,db_squat,0.8011,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,800,974,db_bench_press,0.5073,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,1130,1294,db_bench_press,0.5307,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,1294,1456,db_bench_press,0.2513,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,1456,1611,db_bench_press,0.4755,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,1728,1818,db_bench_press,0.2848,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,1818,1961,db_bench_press,0.4525,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,1961,2120,db_bench_press,0.2985,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,2120,2227,db_bench_press,0.2948,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,2456,2648,db_bench_press,0.5836,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,2648,2816,db_bench_press,0.3039,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,2816,2924,db_bench_press,0.2967,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,2924,3030,db_bench_press,0.2912,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,3030,3170,db_bench_press,0.3098,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,3170,3332,db_bench_press,0.4737,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,3332,3505,db_bench_press,0.2616,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,3505,3676,db_bench_press,0.4985,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,3676,3832,db_bench_press,0.2542,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,3832,3986,db_bench_press,0.5256,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,3986,4164,db_bench_press,0.2902,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,4164,4293,db_bench_press,0.3225,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,12513,12755,db_bench_press,0.5573,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,12910,13016,db_bench_press,0.2944,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,13016,13200,db_bench_press,0.4584,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,13200,13376,db_bench_press,0.4367,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,13376,13538,db_bench_press,0.402,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,14076,14191,db_bench_press,0.2576,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,14191,14288,db_bench_press,0.2533,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,14288,14394,db_bench_press,0.2768,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,14545,14674,db_bench_press,0.3505,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,14674,14795,db_bench_press,0.3288,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,14795,14950,db_bench_press,0.2657,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,14950,15240,db_bench_press,0.6475,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,15240,15488,db_bench_press,0.3851,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,15634,15856,db_bench_press,0.3385,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,15856,16016,db_bench_press,0.4748,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,16016,16112,db_bench_press,0.2849,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,16286,16473,db_bench_press,0.5137,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,16473,16664,db_bench_press,0.2546,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,16664,16840,db_bench_press,0.5014,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,17002,17204,db_bench_press,0.5534,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,33721,34052,db_bench_press,0.3312,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,34052,34214,db_bench_press,0.4159,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,34214,34384,db_bench_press,0.4696,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,34384,34545,db_bench_press,0.4448,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,34545,34707,db_bench_press,0.5159,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,34707,34817,db_bench_press,0.3503,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,34914,35033,db_bench_press,0.3826,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,35033,35187,db_bench_press,0.4177,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,35187,35351,db_bench_press,0.5,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,35351,35541,db_bench_press,0.3962,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,35541,35721,db_bench_press,0.5,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,35721,35897,db_bench_press,0.3434,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,35897,36077,db_bench_press,0.5,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,36077,36248,db_bench_press,0.3615,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,36248,36425,db_bench_press,0.5116,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,36425,36615,db_bench_press,0.3501,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,36615,36909,db_bench_press,0.8116,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,36909,37159,db_bench_press,0.6361,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,37159,37333,db_bench_press,0.2945,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,37333,37503,db_bench_press,0.5667,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,37674,37841,db_bench_press,0.3957,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,37841,37963,db_bench_press,0.2891,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,45051,45164,db_bench_press,0.2934,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,45164,45254,db_bench_press,0.303,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,45254,45353,db_bench_press,0.3333,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,45353,45480,db_bench_press,0.2971,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,45480,45596,db_bench_press,0.3204,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,45596,45698,db_bench_press,0.2818,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,45822,45946,db_bench_press,0.3212,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,45946,46058,db_bench_press,0.2902,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,46186,46312,db_bench_press,0.3728,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,46312,46436,db_bench_press,0.3669,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,46436,46554,db_bench_press,0.2924,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,46554,46672,db_bench_press,0.3642,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,46672,46786,db_bench_press,0.3193,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,46786,46899,db_bench_press,0.295,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,46899,47127,db_bench_press,0.5953,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,47127,47328,db_bench_press,0.4217,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,47410,47532,db_bench_press,0.3046,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,47532,47650,db_bench_press,0.3296,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,47737,47840,db_bench_press,0.2877,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,48014,48104,db_bench_press,0.2507,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,48104,48220,db_bench_press,0.3231,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,48220,48338,db_bench_press,0.2678,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,48338,48456,db_bench_press,0.341,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,48456,48572,db_bench_press,0.3353,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,48770,48879,db_bench_press,0.2732,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,48879,48980,db_bench_press,0.2531,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,55535,55899,db_bench_press,0.5522,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,55899,56235,db_bench_press,0.6122,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,56235,56671,db_bench_press,0.485,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,56671,57174,db_bench_press,0.6561,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,57174,57525,db_bench_press,0.6906,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,57525,57846,db_bench_press,0.6565,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,57846,58196,db_bench_press,0.6005,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,58196,58519,db_bench_press,0.5449,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,58519,58803,db_bench_press,0.9298,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,58803,59135,db_bench_press,0.8917,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,78759,78877,one_arm_db_row,0.3746,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,78877,78967,one_arm_db_row,0.2857,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,78967,79097,one_arm_db_row,0.3177,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,79097,79235,one_arm_db_row,0.3977,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,79235,79349,one_arm_db_row,0.2561,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,79349,79439,one_arm_db_row,0.2894,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,79439,79548,one_arm_db_row,0.3505,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,79548,79648,one_arm_db_row,0.2884,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,79648,79746,one_arm_db_row,0.3006,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,79746,79865,one_arm_db_row,0.365,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,79865,80007,one_arm_db_row,0.2752,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,80007,80179,one_arm_db_row,0.63,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,80325,80469,one_arm_db_row,0.4431,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,80645,80880,one_arm_db_row,0.7278,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,80880,81081,one_arm_db_row,0.6281,pca_extrema
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,81081,81185,one_arm_db_row,0.325,pca_extrema
